https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core 2 Duo,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹340
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i3,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i3 2nd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i3 3rd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i3 4th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,730"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i5,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i5 2nd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i5 3rd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i5 4th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,100"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i5 5th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,030"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i5 6th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,100"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i7 2nd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i7 3rd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i7 4th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,670"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i7 5th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,300"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,Intel Core i7 6th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,710"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,AMD A10,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,450"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core 2 Duo,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹280
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i3,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i3 2nd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i3 3rd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i3 4th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,680"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i5,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i5 2nd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i5 3rd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i5 4th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,060"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i5 5th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,000"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i5 6th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,070"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7 2nd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7 3rd Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7 4th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,640"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7 5th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,290"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7 6th Gen,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,700"
https://www.cashify.in/sell-old-laptop/used-other-toshiba-series,Yes,Intel Core i7 6,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
